Date,Open,High,Low,Close,Shares Traded,Turnover (₹ Cr),Change,Cummulative change
20-Dec-2021,40957.55,40980.95,39720.4,40183.85,376462280,7925.66,-2.83,104.19
21-Dec-2021,40481.35,41186.85,40430.3,40941.75,290600298,6694.07,1.89,108.04
22-Dec-2021,41187.5,41568.15,41128.85,41503.5,295952147,5699.72,1.37,110.89
23-Dec-2021,41787.3,41989.05,41762.75,41947,236660074,6224.11,1.07,113.15
24-Dec-2021,42067.8,42094.4,41465.6,41509.05,255536499,4878.86,-1.04,110.92
27-Dec-2021,41459.65,41666.25,41134.65,41618.65,219213293,4972.52,0.26,111.48
28-Dec-2021,41833.2,42022.25,41794.85,41993.6,217641930,4638.22,0.90,113.38
29-Dec-2021,42002.05,42117.1,41836,41898.1,255129630,4322.97,-0.23,112.90
30-Dec-2021,41849.8,41867.55,41507.5,41577.5,272728300,5443.86,-0.77,111.27
31-Dec-2021,41641.05,42258.3,41638.8,42217.9,204471233,4584.69,1.54,114.52
03-Jan-2022,42323.5,42607.9,42289.65,42549.7,375226882,4963.08,0.79,116.21
04-Jan-2022,42746.8,42776.8,42247.15,42556.35,427055216,6278.32,0.02,116.24
05-Jan-2022,42574.4,42789.25,42431.5,42760.4,538364119,7500.62,0.48,117.28
06-Jan-2022,42531.05,42678.6,42300.45,42649.6,314403522,6367.25,-0.26,116.72
07-Jan-2022,42739.05,42964.85,42574.2,42826.35,352127703,6572.47,0.41,117.61
10-Jan-2022,42916.6,43034.75,42784.45,42994.3,311503820,6306.4,0.39,118.47
11-Jan-2022,43009.35,43073.4,42759.55,42975.3,349693375,8114.04,-0.04,118.37
12-Jan-2022,43240.85,43329.1,43007.8,43295.75,247343172,7734.78,0.75,120.00
13-Jan-2022,43446.45,43531.1,43205.9,43488.75,339443619,7194.46,0.45,120.98
14-Jan-2022,43353.05,43602.45,43181.7,43551.75,225317025,6792.78,0.14,121.30
17-Jan-2022,43605.05,43748.6,43334.9,43713.25,214038805,6483.51,0.37,122.12
18-Jan-2022,43863.05,43938.75,42868.9,42958.55,315296283,9571.58,-1.73,118.29
19-Jan-2022,43008.45,43036.9,42564.35,42928.2,346595925,9886.05,-0.07,118.13
20-Jan-2022,42990.85,43081.25,42689.1,42895.85,256546607,8113.62,-0.08,117.97
21-Jan-2022,42662.75,42683.65,41832.75,42182.2,306662275,8715.4,-1.66,114.34
24-Jan-2022,42198.75,42206.95,40199.85,40616.05,500230480,10334.07,-3.71,106.38
25-Jan-2022,40223.1,41165.5,39753.95,40998.75,370677741,9245.83,0.94,108.33
27-Jan-2022,40665.05,40671.75,39909.45,40299.3,475335760,11277.96,-1.71,104.77
28-Jan-2022,40591.65,41314.6,40556.85,40633.2,397781177,8678.33,0.83,106.47
31-Jan-2022,41115.65,41327.9,41027.25,41097.25,322274028,8138.72,1.14,108.83
01-Feb-2022,41427.55,41898.2,41085.9,41810.6,464766523,9253.55,1.74,112.45
02-Feb-2022,42000.45,42286,41918.95,42249.1,383136340,8091.37,1.05,114.68
03-Feb-2022,42198,42233.6,41942.6,42030.15,356283935,8357.85,-0.52,113.57
04-Feb-2022,42117.8,42263.55,41872.25,41998,364124086,8164.84,-0.08,113.41
07-Feb-2022,42100,42285.15,41506.45,41716.9,527353671,9815.36,-0.67,111.98
08-Feb-2022,41844.65,41959.25,41192.85,41522.1,492851699,8797.46,-0.47,110.99
09-Feb-2022,41736.9,42038,41671.2,41991.9,309902217,7531.82,1.13,113.37
10-Feb-2022,42117.9,42205.55,41817.8,42165.35,349464055,8553.31,0.41,114.26
11-Feb-2022,41920,41920.35,41422.3,41553.05,299335405,7279.82,-1.45,111.14
14-Feb-2022,40661.8,40970.35,40055.1,40164.8,369508667,8223.02,-3.34,104.09
15-Feb-2022,40317.15,41180,39853.7,41138.8,354735723,8132.34,2.43,109.04
16-Feb-2022,41412.6,41536.65,40936,41058.2,280644099,6498.54,-0.20,108.63
17-Feb-2022,41265.2,41408,41031,41145.65,249363871,5862.7,0.21,109.07
18-Feb-2022,41002.65,41156.5,40650.5,40709.15,238890949,5728.59,-1.06,106.86
21-Feb-2022,40537.95,40650.95,40013.15,40177.45,234036505,5686.68,-1.31,104.15
22-Feb-2022,39289.15,40167.15,39218.85,40096.95,347343241,8018.84,-0.20,103.75
23-Feb-2022,40318.3,40632.65,40309.1,40434.2,294845096,6600.05,0.84,105.46
24-Feb-2022,39060.05,39448.55,38082.7,38165.2,759107332,13441.36,-5.61,93.93
25-Feb-2022,38873.35,39755,38834.7,39609.4,526489939,8903.22,3.78,101.27
28-Feb-2022,39328.3,40105.2,38917.3,40052.1,490747650,10696.21,1.12,103.52
02-Mar-2022,39798.85,40267.6,39687.5,40063.9,472668530,9704.3,0.03,103.58
03-Mar-2022,40599.8,40647.5,39914.6,40010.5,449650424,10620.84,-0.13,103.31
04-Mar-2022,39779.8,39831.2,38980.75,39042.3,420192215,9271.38,-2.42,98.39
07-Mar-2022,38404.15,38430.2,37712.1,38014.9,425955872,9047.39,-2.63,93.17
08-Mar-2022,38087.65,38674.25,37672.65,38587.85,426456955,9416.54,1.51,96.08
09-Mar-2022,38905.35,39353.4,38691.45,39132.9,400696339,8799.21,1.41,98.85
10-Mar-2022,39959.5,40059.75,39591.15,39890.8,461441534,9714.07,1.94,102.70
11-Mar-2022,39813.5,40130.65,39696.9,40087.1,305096344,7132.4,0.49,103.70
14-Mar-2022,40121.45,40207.35,39649.65,39939.85,332195905,8652,-0.37,102.95
15-Mar-2022,40028.3,40169.8,39304.65,39567.35,375970983,9431.06,-0.93,101.05
16-Mar-2022,40015.35,40491.9,40004.2,40462,276894165,7412.21,2.26,105.60
17-Mar-2022,40906.6,41128.3,40824.5,41059,1086186522,11911,1.48,108.63
21-Mar-2022,41183.6,41231.45,40430.3,40504.25,357443360,8223.53,-1.35,105.81
22-Mar-2022,40554.35,40621.1,39970.75,40572.85,323323912,8083.1,0.17,106.16
23-Mar-2022,40838.95,40923.85,40543.8,40660.95,372930886,9147.91,0.22,106.61
24-Mar-2022,40505.1,40819.05,40445.55,40738,256845135,7253.68,0.19,107.00
25-Mar-2022,40959.2,40979.05,40471.3,40754.55,264800516,7827.92,0.04,107.09
28-Mar-2022,40903.2,40909.7,40261.2,40614.8,339488973,7651.37,-0.34,106.38
29-Mar-2022,40828.15,40898.7,40684,40811.95,320391427,7405.4,0.49,107.38
30-Mar-2022,41106.75,41377,40857.15,41054.7,566543357,12699.08,0.59,108.61
31-Mar-2022,41177,41345.1,40984.2,41115.4,264288947,8170.71,0.15,108.92
01-Apr-2022,41236.35,41823.1,41176.3,41754.1,251160717,8000.38,1.55,112.17
04-Apr-2022,41912,42447.55,41902.95,42403.9,279934243,8894.88,1.56,115.47
05-Apr-2022,42628.2,43000.05,42453.25,42753.25,290748619,12791.02,0.82,117.24
06-Apr-2022,42636.05,42950.35,42486.4,42910.45,304891202,9512.76,0.37,118.04
07-Apr-2022,42977.7,43419.75,42697.4,42784.3,289941770,9340.2,-0.29,117.40
08-Apr-2022,43113.85,43536.25,43058.35,43445.9,252519442,9830.26,1.55,120.76
11-Apr-2022,43580.55,44010.8,43548.65,43878.15,234089948,10028.35,0.99,122.96
12-Apr-2022,43982,44112.65,43116.25,43382.2,260455000,11785.9,-1.13,120.44
13-Apr-2022,43625.25,43802.05,43386.25,43443.9,207880686,6940.27,0.14,120.75
18-Apr-2022,43185.5,43365.3,42784.4,43289.4,216854637,8548.41,-0.36,119.97
19-Apr-2022,43631.7,43825.95,42190.7,42500.45,248008012,9989.92,-1.82,115.96
20-Apr-2022,42780.45,43020.9,42528.7,42713,203406285,8336.74,0.50,117.04
21-Apr-2022,43037.95,43326.2,42890.35,43256.15,199941820,8655.46,1.27,119.80
22-Apr-2022,43075.5,43191.9,42870.85,42934.55,171058881,9212.42,-0.74,118.16
25-Apr-2022,42498.75,42498.75,41956.5,42084.35,251079446,7731.47,-1.98,113.84
26-Apr-2022,42505.35,43145.5,42489.4,43072.25,194104386,8163.66,2.35,118.86
27-Apr-2022,42830.65,42960.9,42320.3,42504.75,195253760,6963.94,-1.32,115.98
28-Apr-2022,42941.85,43171.7,42516.05,43086.1,178906924,6545.79,1.37,118.93
29-Apr-2022,43309.7,43412.45,42393.95,42533.95,198978391,7540.86,-1.28,116.13
02-May-2022,42268.7,42422.45,42029.8,42381.15,148974779,5127.69,-0.36,115.35
04-May-2022,42523.35,42577.8,40951.1,41162.35,235907309,6998.47,-2.88,109.16
05-May-2022,41603.7,41728,41071.9,41225.65,206828291,6404.79,0.15,109.48
06-May-2022,40511.05,40653.25,40160.35,40354.25,273330713,8120.47,-2.11,105.05
09-May-2022,40028.25,40080.15,39445.7,39574.65,209480274,6507.76,-1.93,101.09
10-May-2022,39543.75,39998.45,38600.5,38690.15,227011419,6889.05,-2.24,96.60
11-May-2022,38857.8,39348.25,37925.65,38645.7,308606356,7939.14,-0.11,96.37
12-May-2022,38462.05,38517.7,37383.35,37675.85,419003889,7485.36,-2.51,91.44
13-May-2022,38171.25,38557.45,37321.35,37507.5,341048915,8443.9,-0.45,90.59
16-May-2022,37858.45,38250.8,37447.1,38074.05,287763958,9201.41,1.51,93.47
17-May-2022,38480.05,39091.65,38153.6,39047.75,246595597,7329.56,2.56,98.41
18-May-2022,39311,39585.5,38999.2,39069,294933104,8473.53,0.05,98.52
19-May-2022,38119.35,38311.75,37828.7,38000,231691640,6884.61,-2.74,93.09
20-May-2022,38611.95,38654.7,38404.15,38569.15,211854940,6579.38,1.50,95.98
23-May-2022,38663.35,38787.35,38166.95,38234.15,340184541,7680.23,-0.87,94.28
24-May-2022,38381.9,38429.25,37759.3,37912.45,427903157,7566.12,-0.84,92.65
25-May-2022,38068.95,38135.5,37182.4,37268.3,324276900,6759.02,-1.70,89.37
26-May-2022,37460.65,37967.55,36533.85,37784.1,313620296,8844.96,1.38,91.99
27-May-2022,38105.1,38135.6,37792.75,38039.6,217066690,6750.99,0.68,93.29
30-May-2022,38418.55,38979.3,38356.25,38945.8,319614749,7902.85,2.38,97.90
31-May-2022,38872.55,39332.2,38701.45,38981.8,493007346,18601.3,0.09,98.08
01-Jun-2022,38955.9,39148.2,38373.5,38615.7,292867517,7578.44,-0.94,96.22
02-Jun-2022,38574.65,38850.65,38474.4,38818.5,241124635,6830.55,0.53,97.25
03-Jun-2022,39095.15,39178.15,38213.7,38257.55,181949957,6627.42,-1.45,94.40
06-Jun-2022,38179,38220.25,37687.3,38146.2,180783122,5350.31,-0.29,93.83
07-Jun-2022,37934,37969.55,37676.1,37826.1,185326107,5817.85,-0.84,92.21
08-Jun-2022,37965.9,38048.7,37503.55,37707.95,211215073,6320.01,-0.31,91.61
09-Jun-2022,37540.8,38038.75,37376.9,38002.95,211190031,6002.49,0.78,93.10
10-Jun-2022,37654.4,37815.9,37514.7,37657.15,185644880,5268.89,-0.91,91.35
13-Jun-2022,37019.6,37178.3,36701.2,36842,195006121,5705.56,-2.16,87.21
14-Jun-2022,36859.9,37278.35,36612.75,36955.45,229022499,6883.86,0.31,87.78
15-Jun-2022,37192.85,37238.1,36956.5,37036.1,155336395,4319.69,0.22,88.19
16-Jun-2022,37438,37452.4,36103.5,36268.7,233425218,6668.04,-2.07,84.29
17-Jun-2022,36037.1,36262.1,35534.95,35668.2,309939525,9658.85,-1.66,81.24
20-Jun-2022,35805.95,35856.2,35018.2,35405.4,264307001,6930.65,-0.74,79.91
21-Jun-2022,35729.65,36481.15,35600,36381.05,258765341,6482.95,2.76,84.86
22-Jun-2022,36232.65,36232.65,35616,35716.25,220616883,5230.47,-1.83,81.49
23-Jun-2022,35811.7,36279.5,35714.25,36141.1,216621344,5248.3,1.19,83.64
24-Jun-2022,36419.9,36657.1,36353.85,36616.3,207856989,5924.07,1.31,86.06
27-Jun-2022,37066.25,37093.4,36805.15,36882.45,270406146,6204.36,0.73,87.41
28-Jun-2022,36772.1,36986.7,36420.65,36937.25,315426165,6876.85,0.15,87.69
29-Jun-2022,36566,36807.7,36516.15,36679.25,264628369,6966.27,-0.70,86.38
30-Jun-2022,36712.15,36929.25,36440.5,36505.4,309414633,7175.79,-0.47,85.50
01-Jul-2022,36477.95,36991.4,36190.75,36901.2,298412485,6658.43,1.08,87.51
04-Jul-2022,36937.15,37316.55,36833.8,37273.9,202144066,5239.32,1.01,89.40
05-Jul-2022,37439.8,37696.65,37217.8,37306,206713272,5939.06,0.09,89.56
06-Jul-2022,37318.9,37986,37221.75,37937.65,221406448,6869.29,1.69,92.77
07-Jul-2022,38230.4,38332.3,38049.65,38264.4,272790626,6312.33,0.86,94.43
08-Jul-2022,38499.75,38511.4,38069.45,38374.65,185188955,5010.69,0.29,94.99
11-Jul-2022,38292.05,39053.45,38252.85,38979.6,219054669,7835.45,1.58,98.07
12-Jul-2022,38854.35,39078.8,38749.3,38849.25,260317944,7336.48,-0.33,97.41
13-Jul-2022,39047.75,39157.4,38706.45,38835.75,227392928,6845.96,-0.03,97.34
14-Jul-2022,39010.35,39041.55,38390.95,38791.35,220357005,7962.94,-0.11,97.11
15-Jul-2022,38960.75,39087.65,38757.1,38944.35,232430686,8848.95,0.39,97.89
18-Jul-2022,39228.45,39507.1,39140.3,39466.75,210022687,6299.14,1.34,100.54
19-Jul-2022,39347.7,39733.55,39308.15,39657.7,237676113,6580.52,0.48,101.51
20-Jul-2022,40022.7,40023.8,39653.7,39730.55,301340520,8377.3,0.18,101.88
21-Jul-2022,39761.95,40381.95,39654.05,40314.4,200570961,7708.83,1.47,104.85
22-Jul-2022,40472.7,40482.1,40013.9,40165,189879126,6446.04,-0.37,104.09
25-Jul-2022,40213.25,40218.9,39947.1,40122.5,402493792,7137.85,-0.11,103.88
26-Jul-2022,40164.1,40165.9,39522.95,39613.1,577566625,7866.67,-1.27,101.29
27-Jul-2022,39579.65,39967.45,39471.3,39938.85,551616410,7311.79,0.82,102.94
28-Jul-2022,40112.15,40428.95,40007,40397.6,489086162,9270.44,1.15,105.27
29-Jul-2022,40675.1,41016.55,40647.65,40906.15,419160060,9008.73,1.26,107.86
01-Aug-2022,41124.95,41535.05,40853.4,41499.75,376775045,7575.26,1.45,110.87
02-Aug-2022,41536.9,41738.6,41342.1,41674.05,795497290,10151.38,0.42,111.76
03-Aug-2022,41666.4,41775.75,41121.8,41514.1,816084736,11524.44,-0.38,110.95
04-Aug-2022,41719.5,41837.45,41047.35,41724.9,672657778,11833.25,0.51,112.02
05-Aug-2022,41899.05,42014.15,41612.3,41684.25,724393206,12464.79,-0.10,111.81
08-Aug-2022,41766.85,41930.7,41631.8,41894.15,332798739,7113.43,0.50,112.88
10-Aug-2022,42026.3,42062.25,41596.8,41748.85,394261731,6973.13,-0.35,112.14
11-Aug-2022,42038,42125.95,41937.7,42095.3,329941422,7133.05,0.83,113.90
12-Aug-2022,42132,42298.95,42052.55,42211.4,549928854,9173.61,0.28,114.49
16-Aug-2022,42428.3,42911.25,42388.9,42877.5,483807281,11594.03,1.58,117.87
17-Aug-2022,43035.85,43372.8,43017,43313.05,508190201,10487.38,1.02,120.09
18-Aug-2022,43299.65,43677.9,43193.3,43576.9,507852132,10824.48,0.61,121.43
19-Aug-2022,43708.05,43864.3,43001.2,43133.8,520275441,13133.64,-1.02,119.18
22-Aug-2022,43042,43063.15,42256.2,42337.5,415977758,9908.51,-1.85,115.13
23-Aug-2022,41959.95,42661.65,41946.65,42543.55,403717953,10023.91,0.49,116.18
24-Aug-2022,42533.05,42821.35,42274.75,42797.25,308073647,8930.3,0.60,117.47
25-Aug-2022,42999.65,43204.5,42721.1,42808.5,362008821,8973.26,0.03,117.52
26-Aug-2022,43082.1,43254.85,42953.2,43030.6,319040437,7414.58,0.52,118.65
29-Aug-2022,41917.25,42852.65,41870.5,42773.6,277976710,7574.75,-0.60,117.35
30-Aug-2022,43101.25,43759.05,43082.5,43709.15,363679497,10715.9,2.19,122.10
01-Sep-2022,43403.9,43848.45,43340.8,43713.8,401163620,8970.32,0.01,122.12
02-Sep-2022,43964.4,44013.95,43557.1,43633.55,309496666,8577.02,-0.18,121.72
05-Sep-2022,43748.15,43849.5,43518,43582.75,245632537,6278.6,-0.12,121.46
06-Sep-2022,43806.9,43895.55,43571.65,43865.65,382429085,9152.22,0.65,122.90
07-Sep-2022,43767.25,44117.9,43702.3,44019.45,274982359,8148.63,0.35,123.68
08-Sep-2022,44331.85,44342.25,44002.2,44137.45,360485534,11766.07,0.27,124.28
09-Sep-2022,44477.65,44477.75,43951.4,44109.95,355088065,8597.85,-0.06,124.14
12-Sep-2022,44268.7,44677.65,44245.6,44635.65,270424701,8082.56,1.19,126.81
13-Sep-2022,44887.4,44986.55,44723.85,44928.65,417557189,10015.25,0.66,128.30
14-Sep-2022,44239.25,45280.15,44237.2,45133.3,452091587,14179.61,0.46,129.34
15-Sep-2022,45408.75,45509.7,45007.7,45413.4,383110060,13037.96,0.62,130.76
16-Sep-2022,45275.75,45403.3,43821.25,44093.35,577865554,16979.96,-2.91,124.05
19-Sep-2022,44255.25,44517.35,43700.8,44238.35,375125813,12343.7,0.33,124.79
20-Sep-2022,44654.85,45042.75,44608.85,44735.7,336107627,10794.36,1.12,127.32
21-Sep-2022,44752.4,44958.75,43921.65,44021.15,298584482,11838.63,-1.60,123.69
22-Sep-2022,43857,44296.95,43623.05,44207.2,287219483,9255.5,0.42,124.63
23-Sep-2022,44292.55,44371.5,43353.75,43415.05,292380939,8346.43,-1.79,120.61
26-Sep-2022,43071.8,43081.1,42027.45,42236.05,339863029,9634.45,-2.72,114.61
27-Sep-2022,42459.4,42740,41916.1,42347.8,291456215,9150.56,0.26,115.18
28-Sep-2022,42043.8,42504.15,41861.2,42083.8,297606852,7700.23,-0.62,113.84
29-Sep-2022,42463.85,42699.5,41858.85,41949.25,407024420,14459.08,-0.32,113.16
30-Sep-2022,41913.8,42461.2,41534.7,42385.45,274863417,9531.53,1.04,115.37
03-Oct-2022,42422.1,42522.55,41134.15,41412.25,209494293,7580.43,-2.30,110.43
04-Oct-2022,42209.5,42423.7,41902.75,42381.4,199656744,7800.03,2.34,115.35
06-Oct-2022,42675.5,42843,42518.55,42717.75,233970829,8045.74,0.79,117.06
07-Oct-2022,42723.3,42729.95,42240.75,42646.7,325415436,7573.45,-0.17,116.70
10-Oct-2022,42122.8,42414.15,41893.35,42292.45,216282130,5928.19,-0.83,114.90
11-Oct-2022,42506.55,42506.55,41406.8,41514.7,212074312,6328.48,-1.84,110.95
12-Oct-2022,41644.1,41900.85,41234.65,41847.65,195952029,6053.2,0.80,112.64
13-Oct-2022,41847.45,41940.75,41312.25,41438,179910130,4879.38,-0.98,110.56
14-Oct-2022,42108.5,42120.8,41238.25,41287.8,192112725,5386.74,-0.36,109.80
17-Oct-2022,41239.75,41611.35,40953.65,41555.8,184060731,6545.71,0.65,111.16
18-Oct-2022,41757.3,42035.55,41743.3,41984.6,287195787,6895.26,1.03,113.34
19-Oct-2022,42156.7,42249.9,41874.25,41933.5,195227320,6441.44,-0.12,113.08
20-Oct-2022,41793.5,42427.45,41691.55,42339.8,228232996,6691.95,0.97,115.14
21-Oct-2022,42433.7,42483.15,41609.55,41777.55,222649518,7387.08,-1.33,112.28
24-Oct-2022,42215.75,42220.05,41843.5,41912,34928291,993.76,0.32,112.97
25-Oct-2022,41979.4,42021.15,41639.5,41914.8,244577242,6127.15,0.01,112.98
27-Oct-2022,42169.1,42489.05,42034.45,42395.3,253005164,8192.44,1.15,115.42
28-Oct-2022,42467.1,42468.4,41974.25,42189.55,218170473,6703.46,-0.49,114.38
31-Oct-2022,42326.4,42680.7,42308.3,42623.85,254770290,8822.4,1.03,116.59
01-Nov-2022,42765.15,43105.55,42739.2,43059.05,226515863,7933.66,1.02,118.80
02-Nov-2022,43069.85,43141.8,42863.7,42968.45,197279756,7012.37,-0.21,118.34
03-Nov-2022,42727.3,43061.4,42684.05,43018.55,189529898,6228,0.12,118.59
04-Nov-2022,43082.55,43147.2,42857.4,43097.3,226466825,7479.3,0.18,118.99
07-Nov-2022,43312.5,43354.15,42980.15,43284.5,370986804,9935.21,0.43,119.94
09-Nov-2022,43454.9,43515.85,43087.8,43199.7,316748683,10436.4,-0.20,119.51
10-Nov-2022,43074.1,43169.2,42541.6,42778.1,275199617,7589.58,-0.98,117.37
11-Nov-2022,43224.2,43329.25,43033.75,43189,627449548,11323.39,0.96,119.46
14-Nov-2022,43283.85,43496.7,43214.85,43419.9,366967211,9172.57,0.53,120.63
15-Nov-2022,43530.3,43537.65,43260.25,43492.6,228672678,7916.21,0.17,121.00
16-Nov-2022,43539.25,43557.85,42962.55,43173.9,266636808,8869.9,-0.73,119.38
17-Nov-2022,43148.75,43175.05,42769.2,42848.95,294009361,10122.74,-0.75,117.73
18-Nov-2022,42995.75,43043.55,42378.05,42605.75,262295338,7987.67,-0.57,116.49
21-Nov-2022,42571.25,42586.3,42290,42371.55,223665552,5771.02,-0.55,115.30
22-Nov-2022,42398.8,42513.25,42260.45,42473.3,243029714,7680.14,0.24,115.82
23-Nov-2022,42631.85,42670.05,42490.25,42554.4,249979750,7538.67,0.19,116.23
24-Nov-2022,42680.4,42747.95,42616.35,42717.6,271551836,6990.06,0.38,117.06
25-Nov-2022,42850.7,42866.3,42620.45,42835.4,254036512,6791.35,0.28,117.66
28-Nov-2022,42874.65,43104.8,42844.35,42929.3,242897845,7283,0.22,118.14
29-Nov-2022,42995.9,43284.75,42958.45,43147.1,223292494,7819.62,0.51,119.24
30-Nov-2022,43237.45,43837.5,43203.5,43687.9,789695949,16021.05,1.25,121.99
01-Dec-2022,43927.5,43973.75,43733.35,43857.45,298042933,9402.11,0.39,122.85
02-Dec-2022,43918.85,43956.75,43720.45,43920.5,289399238,8528.08,0.14,123.17
05-Dec-2022,44028.45,44070.8,43594,43845.25,257978376,6948.48,-0.17,122.79
06-Dec-2022,43781.2,43915.7,43709.6,43806.2,206990676,6313.8,-0.09,122.59
07-Dec-2022,43936.7,44085.35,43767.7,43892.2,192785232,7245.38,0.20,123.03
08-Dec-2022,44001.45,44098.25,43924.35,44068.45,237985952,6528.47,0.40,123.93
09-Dec-2022,44260.45,44310.4,43499.8,43798.6,303850855,9044.93,-0.61,122.55
12-Dec-2022,43798.8,43852.8,43410.6,43806.9,201121999,7004.86,0.02,122.60
13-Dec-2022,43964.95,44005.05,43667.95,43734.35,170415252,6071.44,-0.17,122.23
14-Dec-2022,43851.3,44038.85,43808.45,43937.1,192845543,6598.27,0.46,123.26
15-Dec-2022,43895.9,44008.55,43448.15,43544.1,193380432,6563.35,-0.89,121.26
16-Dec-2022,43396.95,43524.75,42940.25,42986.3,258998502,7759.86,-1.28,118.43
19-Dec-2022,43031.7,43456.95,42849.85,43413.5,174992542,5292.82,0.99,120.60
20-Dec-2022,43348.7,43379.45,42935,43329.25,174369657,5926.05,-0.19,120.17
21-Dec-2022,43464.1,43620.8,42492.65,42638.65,215615738,6659.98,-1.59,116.66
22-Dec-2022,42775.45,42962.35,42044.8,42326.35,238757455,6466.57,-0.73,115.07
23-Dec-2022,42008.15,42075.8,40627,40753.8,320908334,7740.94,-3.72,107.08
26-Dec-2022,40773,41856.65,40401.4,41712.7,245022320,6226.73,2.35,111.96
27-Dec-2022,41946.7,42178.35,41764.75,42139.4,182033446,5091.58,1.02,114.12
28-Dec-2022,42116.6,42395.15,41987.2,42261.45,206041327,5503.65,0.29,114.74
29-Dec-2022,42089.45,42435.65,41739.85,42252.55,187440108,6875.85,-0.02,114.70
30-Dec-2022,42542.75,42665.35,42105.3,42187.65,160040997,5022.17,-0.15,114.37
02-Jan-2023,42321.1,42409.85,42117.7,42248.4,134928868,4111.22,0.14,114.68
03-Jan-2023,42332.65,42515.05,42287.55,42434.25,164689114,4991.9,0.44,115.62
04-Jan-2023,42454.3,42481.2,41800,41861.25,200902355,6454.86,-1.35,112.71
05-Jan-2023,42042.1,42211.5,41731.9,42150.5,162883614,5592.31,0.69,114.18
06-Jan-2023,42197.35,42257,41700.7,41841.35,164400205,5166.2,-0.73,112.61
09-Jan-2023,42093.3,42244,41906.9,42179.75,164744610,4926.66,0.81,114.33
10-Jan-2023,42250,42256.65,41700.55,42026.3,179106186,5032.75,-0.36,113.55
11-Jan-2023,42103.8,42153.7,41808.4,41889.9,179644310,4864.88,-0.32,112.86
12-Jan-2023,41974.9,42027.45,41787.7,41978.9,207333240,6846.32,0.21,113.31
13-Jan-2023,42052.7,42184.95,41815.05,42152.45,181068738,5416.86,0.41,114.19
16-Jan-2023,42201.45,42263.85,41985.15,42125.15,154295399,6147.79,-0.06,114.05
17-Jan-2023,42186.7,42258.1,41894.95,42161.5,243824358,7068.16,0.09,114.24
18-Jan-2023,42206.5,42221.95,41977.05,42165.05,247736727,6106.07,0.01,114.25
19-Jan-2023,42057.3,42094.2,41862.55,42019.1,175364250,5244.29,-0.35,113.51
20-Jan-2023,42042.75,42085.55,41791.4,41861.45,212564545,7261.35,-0.38,112.71
23-Jan-2023,41960.9,42049.1,41815.1,41926.25,188695689,6078.11,0.15,113.04
24-Jan-2023,42037.85,42071.15,41763.9,41820.65,211368319,6170.04,-0.25,112.50
25-Jan-2023,41673.3,41696.3,40711.45,40768.2,475329438,9821.14,-2.52,107.16
27-Jan-2023,40683.8,40702.55,38754.45,39250.45,496768638,13243.49,-3.72,99.44
30-Jan-2023,38952.2,39463.65,38307.95,38802.95,414960213,13203.92,-1.14,97.17
31-Jan-2023,38849.45,39293.65,38658.3,39199.3,414339237,11532.67,1.02,99.18
01-Feb-2023,39488.2,39571.75,37872.55,38565.15,449177415,14360.54,-1.62,95.96
02-Feb-2023,38293.1,38607.3,37949.6,38473.9,333356534,9966.59,-0.24,95.50
03-Feb-2023,38455.4,38506.2,37846.1,38464.15,318822319,8859.69,-0.03,95.45
06-Feb-2023,38463.6,38720.3,38294.7,38677.6,260321025,7479.86,0.55,96.53
07-Feb-2023,38644.65,38758.7,38469.55,38615.5,298881319,10619.96,-0.16,96.22
08-Feb-2023,38704.8,38988.9,38659.25,38961,477748006,10585.34,0.89,97.97
09-Feb-2023,38894.65,38896.5,38680.25,38767.25,433738708,10583.26,-0.50,96.99
10-Feb-2023,38683.45,38799.45,38576.95,38735.4,382409013,9303.98,-0.08,96.83
13-Feb-2023,38674.75,38699.2,38138.3,38177.1,228725036,6590.31,-1.44,93.99
14-Feb-2023,38130.3,38215.4,37952.4,38134.85,231500503,6047.18,-0.11,93.78
15-Feb-2023,38042.45,38449.1,38013,38405.2,167256063,5866.39,0.71,95.15
16-Feb-2023,38488.55,38749.15,38457.2,38680.1,227209145,10124.89,0.72,96.55
17-Feb-2023,38526.9,38672,38357.85,38439.4,197574754,6617.13,-0.62,95.32
20-Feb-2023,38447.6,38514.55,38191.8,38319.3,273023555,6504.94,-0.31,94.71
21-Feb-2023,38417.6,38469.5,38203.45,38248.25,259810102,6680.55,-0.19,94.35
22-Feb-2023,38074.35,38074.35,37574,37698,222414549,5521.36,-1.44,91.56
23-Feb-2023,37709.2,37730.2,37290.3,37536.3,301732593,6027.59,-0.43,90.73
24-Feb-2023,37622.25,37721.45,37382.7,37504.2,235013768,5318.11,-0.09,90.57
27-Feb-2023,37372.5,37387.25,36850.75,37153.15,212042507,5686.61,-0.94,88.79
28-Feb-2023,37159.6,37390,37054.5,37252.55,475783964,12432.69,0.27,89.29
01-Mar-2023,37294.15,37713.25,37294.15,37686.65,203136509,5923.93,1.17,91.50
02-Mar-2023,37724.25,37756.5,37552.8,37665.6,171193374,5723.92,-0.06,91.39
03-Mar-2023,37921.45,38097.65,37865.05,38008.05,240609145,7512.86,0.91,93.13
06-Mar-2023,38234.95,38406.35,38222,38310.55,222687598,6285.48,0.80,94.67
08-Mar-2023,38209.8,38483.45,38022.1,38452.8,191310344,6183.09,0.37,95.39
